date,revenue,cogs,lag_28,lag_35,lag_42,lag_56,lag_91,lag_182,lag_364,lag_371,roll_mean_7,roll_std_7,roll_mean_28,roll_std_28,roll_mean_91,roll_std_91,roll_mean_364,roll_std_364,roll_min_91,roll_max_91,lag364_smooth7,lag364_smooth28,ratio_28_364,ratio_91_364,trend_28_91,cv_91,dow,dom,month,quarter,doy,days_in_month,dom_reverse,is_weekend,is_eom,is_som,is_odd_year,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,fourier_sin3,fourier_cos3,fourier_sin4,fourier_cos4,days_to_tet,tet_before,tet_after,is_special_day,promo_n,promo_disc_max,promo_day_idx,promo_streetwear,promo_outdoor,promo_any,promo_is_percentage,stackable_flag,min_order_value,promo_days_left,promo_ch_all_channels,promo_ch_email,promo_ch_in_store,promo_ch_online,promo_ch_social_media
2014-12-27,3575283.76,3538078.72,3693923.36,2355839.63,3332537.35,4474322.51,5922266.1,6715989.51,3547336.16,3213344.27,3247820.661428571,855530.4206618158,3023388.616785715,743312.7744159624,3765768.344065934,1574317.9004726554,5096732.638186813,2693495.07033469,1758772.81,11951398.65,4434912.3100000005,3269134.1139285713,0.5932013372907274,0.7388593068137912,-742379.7272802191,0.41806020886904854,5,27,12,4,361,31,4,1,0,0,0,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,-0.21757660514828095,0.9760432474496963,-0.28829064070952054,0.957542952811671,-54,0,0,0,1,20.0,38,0,0,1,1,0,100000.0,6,1,0,0,0,0
2014-12-28,8484445.21,8405135.96,4164373.0,2702782.41,3926705.12,3503909.61,6894981.49,10967240.25,6516622.75,3476225.97,3456619.317142857,878390.3031009345,3046976.595,769156.3612703974,3680196.633626374,1314664.7638575456,5101602.624203296,2690191.2671655603,1758772.81,10306541.25,4711465.887142858,3269778.174642857,0.5972587085760798,0.7213804964280417,-633220.0386263737,0.3572267720276967,6,28,12,4,362,31,3,1,1,0,0,-0.05587875690537313,0.9984375616565666,-0.11158289958600157,0.9937551290534204,-0.16693835946505894,0.9859673342150412,-0.2217721575564837,0.9750985130399605,-53,0,0,0,1,20.0,39,0,0,1,1,0,100000.0,5,1,0,0,0,0
2014-12-29,7063840.79,6908131.26,3293606.72,2994851.12,3901928.25,2511155.37,6358369.55,8960784.4,5792994.45,2932660.62,3499298.6885714284,859264.1896031785,3074921.2860714286,763158.577530502,3603131.41901099,1111812.6600851782,5104431.909835165,2687738.8963136133,1758772.81,6894981.49,4784211.898571429,3261689.6917857146,0.6024022536468168,0.7058829430300587,-528210.1329395613,0.30856844527484806,0,29,12,4,363,31,2,0,1,0,0,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,-0.11585560376947857,0.9932660666081418,-0.15420404756268666,0.9880390233767514,-52,0,0,0,1,20.0,40,0,0,1,1,0,100000.0,4,1,0,0,0,0
2014-12-30,5708142.92,5488862.89,1913468.28,1951300.95,2299920.21,1758772.81,5625701.93,9836345.7,6247467.59,2629786.52,3493894.021428571,870667.0142622009,3080446.1242857142,753779.8331957174,3602390.265824176,1112927.9943385026,5104377.324148351,2687803.6769387373,1758772.81,6894981.49,4855834.79,3268459.4339285716,0.6034910682861159,0.70574529214006,-521944.14153846167,0.3089415394264287,1,30,12,4,364,31,1,0,1,0,0,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,-0.0644643571073619,0.9979200101524843,-0.08590610426133241,0.9963032375991966,-51,0,0,0,1,20.0,41,0,0,1,1,0,100000.0,3,1,0,0,0,0
2014-12-31,5625288.94,5528179.38,1725054.96,3005133.94,2365334.24,2080412.08,4131059.59,8037264.4,5743739.48,3807864.44,3311025.595714286,1095763.4688897976,3067754.7985714287,773962.2960171981,3599221.420989011,1117901.9630301439,5101081.873021978,2691216.8116911477,1725054.96,6894981.49,4669587.3471428575,3284468.5539285718,0.6013929740661136,0.7055800143150347,-531466.6224175822,0.31059549615676646,2,31,12,4,365,31,0,0,1,0,0,-0.004300592702981974,0.9999907524084426,-0.008601105865714402,0.9999630098048061,-0.012901459949423296,0.9999167727021951,-0.017201575418259094,0.9998520419557736,-50,0,0,0,1,20.0,42,0,0,1,1,0,100000.0,2,1,0,0,0,0
2015-01-01,4576460.18,4315048.16,1490172.71,4582936.62,2712056.74,2338580.92,2166020.29,6599126.14,3787850.5,3278628.42,2869202.18,1120675.2087856687,3037454.505357143,818870.9446137323,3592744.696703297,1128461.6565157515,5099045.043241758,2693674.0015092627,1490172.71,6894981.49,4076050.7399999998,3246726.3117857142,0.5956908557579749,0.704591676722899,-555290.1913461541,0.3140945855549458,3,1,1,1,1,31,30,0,0,1,1,0.017201575418260506,0.9998520419557735,0.03439806061360801,0.9994082116062598,0.051584366869408364,0.9986686402879997,0.06875540848113941,0.9976335468520451,-49,0,0,1,1,20.0,43,0,0,1,1,0,100000.0,1,1,0,0,0,0
2015-01-02,1625420.31,1281805.11,1855814.16,3803816.23,2642726.69,2391118.65,2713373.58,1539342.27,2354832.6,1853472.36,2590916.1699999995,1091392.6634206763,3018336.4878571434,840483.3211253594,3580064.090549451,1141493.7844924887,5099422.715274725,2693208.2943853075,1490172.71,6894981.49,3625509.0857142853,3245430.460357143,0.5918976826173027,0.7020528186113669,-561727.6026923074,0.31884730429987856,4,2,1,1,2,31,29,0,0,1,1,0.03439806061360801,0.9994082116062598,0.06875540848113941,0.9976335468520451,0.10303137904317879,0.9946781061893646,0.13718540405660057,0.9905453876091833,-48,0,0,0,1,20.0,44,0,0,1,1,0,100000.0,0,1,0,0,0,0
2015-01-03,1176312.94,876576.96,2498471.96,3693923.36,2355839.63,2603594.99,3061013.56,2247607.0,2243604.06,3547336.16,2420137.3985714284,977632.4312667408,3014582.0939285713,842636.5961899422,3578381.192637363,1142989.7090290324,5102319.120576924,2689831.242908229,1490172.71,6894981.49,3224031.6285714284,3192034.104285714,0.5908258622576531,0.701324458167711,-563799.0987087917,0.3194153019194186,5,3,1,1,3,31,28,1,0,0,1,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,0.1542040475626894,0.988039023376751,0.20496611396949532,0.9787690698649216,-47,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-04,2651400.23,2169221.09,2209128.82,4164373.0,2702782.41,3896973.5,3514973.01,2992177.47,2361866.5,6516622.75,2140816.8014285713,604237.5138703374,2954301.9267857145,837531.216023958,3566862.88967033,1151510.9638196377,5103677.268489011,2688240.425238565,1490172.71,6894981.49,2725000.235714286,3155494.674642857,0.5788575122149842,0.698880964063453,-612560.9628846156,0.3228357801906052,6,4,1,1,4,31,27,1,0,0,1,0.06875540848113941,0.9976335468520451,0.13718540405660057,0.9905453876091833,0.20496611396949532,0.9787690698649216,0.2717767384711357,0.9623603298276545,-46,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-05,2457539.39,1930809.0,3029845.63,3293606.72,2994851.12,3578790.21,4584954.57,3321041.63,2639202.87,5792994.45,2103136.645714286,523151.8169928987,2934696.763214286,828750.5009871506,3558517.8159340657,1152632.5925746618,5106618.037802198,2685375.2811250235,1490172.71,6894981.49,2500203.618571429,3162676.0800000005,0.5746849953315345,0.6968443282015256,-623821.0527197798,0.3239080572853927,0,5,1,1,5,31,26,0,0,0,1,0.08590610426133272,0.9963032375991965,0.17117705961019986,0.985240282501282,0.2551824131233728,0.9668929289391521,0.3373010691361842,0.9413968285264122,-45,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-06,1621284.62,1301383.65,3265900.4,1913468.28,1951300.95,3265211.84,3826571.36,4389991.98,3437125.39,6247467.59,2296341.2342857146,670432.2374098593,2934721.3546428573,828760.6817151735,3560880.5282417582,1151800.5469689872,5109391.902252747,2682943.216204701,1490172.71,6894981.49,2433279.062857143,3196994.343571428,0.5743778145788601,0.6969284400892707,-626159.1735989009,0.3234594752151674,1,6,1,1,6,31,25,0,0,0,1,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,0.3047192331091634,0.9524422234305676,0.4012289854475009,0.9159777842484877,-44,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-07,1981408.07,1560596.56,2659858.85,1725054.96,3005133.94,2687977.35,3298742.48,5089459.45,2250519.73,5743739.48,2429884.647142857,629525.8080061749,2933717.1225,829087.713252049,3560063.4476923076,1152419.7027046129,5108411.850604396,2683774.8261119826,1490172.71,6894981.49,2477170.1871428574,3176886.8299999996,0.5742914252602598,0.6969021981403286,-626346.3251923076,0.3237076303939556,2,7,1,1,7,31,24,0,0,0,1,0.1201261651823505,0.9927586335250793,0.23851257519407648,0.9711394088771653,0.3534446712740877,0.9354554315134164,0.4632579225674917,0.88622350294858,-43,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-08,1318438.15,1057739.56,2499031.03,1490172.71,4582936.62,3661668.42,2480246.09,5277348.24,2214274.18,3787850.5,2574007.2642857144,475068.39046669094,2892194.358571429,820347.6401472709,3547927.7803296703,1157760.8522119045,5107066.958186813,2684962.4426087462,1490172.71,6894981.49,2450150.5857142857,3173643.379642857,0.5663122066443904,0.69470947010832,-655733.4217582415,0.32632029846569377,3,8,1,1,8,31,23,0,0,0,1,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,0.4012289854475009,0.9159777842484877,0.5230943033491326,0.8522748088519838,-42,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-09,2144901.8,1679915.91,2451281.84,1855814.16,3803816.23,4104922.66,3324677.65,3680744.54,1886360.71,2354832.6,2659074.075714286,365774.4094383562,2833135.757857143,788722.102207912,3537635.036923077,1163349.125471674,5107945.374532967,2684038.427313619,1490172.71,6894981.49,2425652.964285714,3172162.6096428568,0.5546527126117092,0.6925749548068596,-704499.279065934,0.32884939043444067,4,9,1,1,9,31,22,0,0,0,1,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,0.44794493940789115,0.8940611451454876,0.580454927809098,0.8142923779467267,-41,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-10,1830727.22,1385986.39,2618181.33,2498471.96,3693923.36,3332537.35,3249272.4,3635150.5,2550841.93,2243604.06,2676175.4142857143,359763.23191173864,2807623.042857143,783506.0628964411,3517083.4484615386,1162886.0572632744,5108968.51315934,2683015.161614439,1490172.71,6894981.49,2414201.2785714283,3124819.9875000003,0.5495479245224266,0.6884136082268798,-709460.4056043955,0.33063931359716536,5,10,1,1,10,31,21,1,0,0,1,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,0.49346814167723735,0.8697638720650646,0.6350683134867438,0.7724559775191742,-40,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-11,3254430.17,2604455.39,2868448.18,2209128.82,4164373.0,3926705.12,3964814.61,4538183.38,2172729.29,2361866.5,2770363.8942857147,298136.8547781503,2769828.1521428567,752432.2428608672,3497345.570879121,1158427.3397244378,5110929.371923077,2681110.252246305,1490172.71,6894981.49,2612382.562857143,2963602.526071429,0.541942169531617,0.6842875955382618,-727517.4187362641,0.33123044784883704,6,11,1,1,11,31,20,1,0,0,1,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,0.5376773767406141,0.8431506618282,0.6866759803451553,0.726963615332308,-39,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-12,2427966.79,1902989.93,3675108.42,3029845.63,3293606.72,3901928.25,5257692.13,4180514.48,2467719.52,2639202.87,2862544.292857143,451860.00957841123,2761727.443928571,740925.5946337823,3499990.699230769,1158556.82320008,5113624.183406593,2679166.7356786183,1490172.71,6894981.49,2582596.31,2863273.8067857143,0.540072430995264,0.6844442559130628,-738263.2553021982,0.33101711483253615,0,12,1,1,12,31,19,0,0,0,1,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,0.580454927809098,0.8142923779467267,0.7350336741329413,0.6780306024735382,-38,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-13,2138729.21,1742327.89,3587166.39,3265900.4,1913468.28,2299920.21,5353820.23,4729914.86,3356963.59,3437125.39,2908439.4342857143,511973.5175423704,2807700.521785714,751076.1355272491,3500959.352637363,1158592.850568212,5114777.358076923,2678416.964499287,1490172.71,6894981.49,2665181.902857143,2833403.414642857,0.5489389518298341,0.6844793248153561,-693258.8308516489,0.3309358189764226,1,13,1,1,13,31,18,0,0,0,1,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,0.6216868902665479,0.7832658619336791,0.7799125224167177,0.6258885343075018,-37,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-14,2835456.9,2191456.13,2950563.8,2659858.85,1725054.96,2365334.24,3174858.73,5725200.44,3637788.72,2250519.73,2949968.7128571426,500101.770382891,2828601.5775,746438.577018125,3509651.460989011,1151362.1498328634,5114120.848296704,2678919.403129567,1490172.71,6894981.49,2546239.6700000004,2802987.1246428574,0.5530963505569265,0.6862668218248943,-681049.8834890109,0.328055980096785,2,14,1,1,14,31,17,0,0,0,1,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,0.6612634749656386,0.7501537286959042,0.8211001178128892,0.5707841943569036,-36,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-15,2047933.05,1631831.77,2684991.91,2499031.03,1490172.71,2712056.74,3035433.21,5475110.93,2005770.41,2214274.18,2976534.552857143,476539.3285078188,2827634.9764285716,746612.5899713505,3503490.773626373,1154286.8217744038,5113083.592032967,2679788.895342399,1490172.71,6894981.49,2586295.762857143,2805001.618214286,0.5530195087822339,0.6852011531916656,-675855.7971978015,0.3294676356688764,3,15,1,1,15,31,16,0,0,0,1,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0.6990793005655562,0.7150441465537444,0.8584015232918917,0.512978386299228,-35,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-16,2569213.44,2030636.7,3424258.6,2451281.84,1855814.16,2642726.69,3041887.24,4518235.32,2464459.86,1886360.71,3115531.232857143,438152.2300824112,2855546.8303571427,754015.7768243749,3506481.460879121,1153718.7150939347,5115620.720879121,2677745.207643972,1490172.71,6894981.49,2681441.541428571,2854189.0107142855,0.5582014355955647,0.6854459414021083,-650934.6305219783,0.3290246156911613,4,16,1,1,16,31,15,0,0,0,1,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,0.7350336741329413,0.6780306024735382,0.8916401947968874,0.45274469960737107,-34,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-17,2588700.22,2035239.72,3898670.99,2618181.33,2498471.96,2355839.63,3295901.64,4203668.56,1718246.3,2550841.93,3298458.327142857,462525.48775467783,2910647.950357143,772297.2793180698,3506085.9710989012,1153576.4660516581,5117503.486593407,2676644.7078277934,1490172.71,6894981.49,2714832.1571428576,2910670.8167857146,0.5687632569244595,0.6851164792137375,-595438.0207417584,0.3290211579410006,5,17,1,1,17,31,14,1,0,0,1,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,0.7690308592589181,0.6392116531380588,0.9206588168102428,0.3903682146763026,-33,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-18,3021302.7,2433685.6,4372128.59,2868448.18,2209128.82,2702782.41,3906454.96,4322625.55,2453121.94,2172729.29,3513269.8142857146,566925.9567430968,2970267.456785714,818697.1435742555,3499475.5382417585,1146776.6743929158,5119964.757527472,2675543.0171875567,1490172.71,6894981.49,2658698.6342857145,2911400.3771428573,0.580134355889612,0.6834960207678697,-529208.0814560447,0.32769958294067425,6,18,1,1,18,31,13,1,0,0,1,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,0.8009803309782905,0.5986906625177214,0.945320046913132,0.3261441535642696,-32,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-19,2851705.68,2258471.9,3430574.36,3675108.42,3029845.63,2994851.12,4406719.83,4796649.21,3133739.97,2467719.52,3478336.3771428573,562810.6003532821,2985829.0010714284,823309.7817226097,3485624.68021978,1139816.0655133855,5121332.652417582,2674548.75470905,1490172.71,6894981.49,2827561.6914285715,2890407.8792857146,0.583017976710014,0.6806089189645496,-499795.6791483518,0.3270048183849548,0,19,1,1,19,31,12,0,0,0,1,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0.8307970168121247,0.5565755266413303,0.9655071658143364,0.2603764827344581,-31,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-20,2455411.13,1957537.38,2791569.02,3587166.39,3265900.4,1951300.95,4158469.93,6208113.76,3590697.9,3356963.59,3364679.61,615076.5585595913,3015838.5749999997,799164.5052777928,3480399.3173626373,1141917.1266617514,5121777.109835165,2674146.980464449,1490172.71,6894981.49,2734354.682857143,2867193.098928571,0.5888265948178013,0.6795296325330814,-464560.74236263754,0.3280994571413342,1,20,1,1,20,31,11,0,0,0,1,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0.8584015232918917,0.512978386299228,0.981124629771712,0.19337647441020586,-30,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-21,2603856.87,2019373.54,2610156.84,2950563.8,2659858.85,3005133.94,3185076.38,7566031.17,3244854.06,3637788.72,3316050.0442857146,664727.2499633033,3001732.25,802837.9496315336,3468959.403186813,1145396.4316110741,5118486.70434066,2676503.9599440293,1490172.71,6894981.49,2806282.7457142854,2879650.4499999997,0.5864491642528686,0.6777314475086965,-467227.153186813,0.33018444394559304,2,21,1,1,21,31,10,0,0,0,1,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,0.8837203473619977,0.4680153284438345,0.992098522791769,0.12546123335273648,-29,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-22,2683523.21,2190572.01,2573745.23,2684991.91,2499031.03,4582936.62,3397945.31,5905615.09,3187811.81,2005770.41,3300157.6614285717,683396.9069650143,2929975.414642857,743903.8491921795,3453374.8854945055,1147847.1172603255,5116550.212060439,2678093.3182631764,1490172.71,6894981.49,2741913.0157142854,2886851.887142857,0.5726466648830077,0.6749420493039251,-523399.4708516486,0.3323841619633368,3,22,1,1,22,31,9,0,0,0,1,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0.9066860720977985,0.4218060770826634,0.998376906467142,0.056952196034039754,-28,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-23,2703262.73,2149537.87,2922497.3,3424258.6,2451281.84,3803816.23,2910624.78,4437108.92,1812010.8,2464459.86,3228477.4757142854,694435.9770307476,2898499.738571428,723937.9791630832,3432718.3520879117,1140191.6523023306,5119487.093763737,2675089.544936112,1490172.71,6894981.49,2720491.6357142855,2940263.5449999995,0.5661699473961391,0.6705199738210983,-534218.6135164835,0.332154151711521,4,23,1,1,23,31,8,0,0,0,1,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,0.9272375462179537,0.374473674486883,0.9999300657962057,-0.011826390691832589,-27,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-24,4004609.82,3181968.24,3575283.76,3898670.99,2618181.33,3693923.36,3710088.5,4875867.56,2221742.74,1718246.3,3182279.3000000003,651872.0873149402,2894262.61,719443.2652100151,3406927.3373626373,1109380.5889799786,5119563.872884615,2675044.6982107824,1490172.71,6894981.49,2980548.5942857144,2953007.0657142857,0.5653338217595534,0.6654721812158984,-512664.7273626374,0.32562496323704093,5,24,1,1,24,31,7,1,0,0,1,0.4012289854475009,0.9159777842484877,0.7350336741329413,0.6780306024735382,0.945320046913132,0.3261441535642696,0.9967506498213929,-0.08054900421874167,-26,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-25,4665645.74,3747345.78,8484445.21,4372128.59,2868448.18,4164373.0,3332635.64,4695097.96,2002533.83,2453121.94,3769753.1028571427,2114669.675949046,3048550.9032142856,1261180.9141351487,3424393.9716483518,1175453.4803509014,5124969.978543956,2679859.940696966,1490172.71,8484445.21,3215867.0657142857,2980693.193571429,0.5948426851234752,0.6681783475776084,-375843.06843406614,0.3432588335579536,6,25,1,1,25,31,6,1,0,0,1,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,0.9608854255574977,0.27694620226893646,0.9888537064205885,-0.1488903868564548,-25,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-26,4084367.08,3209020.3,7063840.79,3430574.36,3675108.42,3293606.72,5247620.14,5659848.32,2983790.31,3133739.97,4288791.164285714,2438617.6048726873,3183202.12,1471965.440507621,3432146.4028571425,1197145.0804782852,5128461.314642857,2681559.937701578,1490172.71,8484445.21,3309644.8528571427,3024901.9050000003,0.620693405819651,0.66923511600987,-248944.2828571424,0.3488036173170537,0,26,1,1,26,31,5,0,0,0,1,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,0.9738922359149924,0.22701082094141847,0.9762766110869321,-0.21652708524481437,-24,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-27,3116141.82,2455632.77,5708142.92,2791569.02,3587166.39,1913468.28,6122484.1,8325936.32,5411096.61,3590697.9,4705444.578571429,2388821.8756124726,3318726.214285714,1524482.342532072,3433052.3478021976,1198853.482580529,5126979.653461539,2681088.899061922,1490172.71,8484445.21,3583940.394285714,3070622.9057142856,0.6473062970017909,0.6696052217574792,-114326.13351648347,0.34920920543143535,1,27,1,1,27,31,4,0,0,0,1,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,0.984305844499033,0.17647097349152166,0.9590788900341131,-0.28313898122818354,-23,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-28,4612174.41,3603868.33,5625288.94,2610156.84,2950563.8,1725054.96,6191276.35,9849002.97,4892083.36,3244854.06,5136177.735714286,2213443.218669221,3458020.285,1551420.1047187743,3449472.4505494507,1218590.3618942813,5126654.23989011,2681021.021971732,1490172.71,8484445.21,3812990.6642857143,3064178.3860714287,0.6745179454649789,0.67285061350722,8547.834450549446,0.3532686169736412,2,28,1,1,28,31,3,0,1,0,1,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,0.992098522791769,0.12546123335273648,0.9373419384643772,-0.3484108069446808,-22,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-29,5300109.93,4295752.25,4576460.18,2573745.23,2684991.91,1490172.71,6250389.79,12499623.55,3844256.32,3187811.81,5422279.871428572,1939511.4361202857,3568244.8374999994,1515655.5393968632,3475960.800989011,1216578.1959913473,5128820.75,2680254.690609066,1490172.71,8484445.21,3867242.1442857147,3106480.082857143,0.6957242242283471,0.6777309971281431,92284.0365109886,0.34999767421001865,3,29,1,1,29,31,2,0,1,0,1,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0.9972495210773451,0.07411742515094437,0.9111686353326631,-0.41203363695942635,-21,1,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2015-01-30,4336302.07,3457573.62,1625420.31,2922497.3,3424258.6,1855814.16,4687679.79,10268362.3,3732079.59,1812010.8,5236983.158571429,2254518.1742178714,3560016.4857142856,1525887.3415841744,3464005.2705494505,1229433.3808135549,5126816.870082417,2682606.0027749543,1490172.71,8484445.21,3734045.3757142858,3112481.0521428576,0.6943911935861786,0.6756639369671429,96011.2151648351,0.354916717727322,4,30,1,1,30,31,1,0,1,0,1,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,0.9997451236925734,0.022576263041545485,0.8806828564301475,-0.47370635037968,-20,1,0,0,1,15.0,0,0,1,1,1,0,0.0,30,0,0,1,0,0
2015-01-31,4195901.17,3269383.7,1176312.94,3575283.76,3898670.99,2498471.96,4474322.51,9437585.35,3825094.63,2221742.74,4894273.041428572,2689571.197214279,3512796.520714286,1579471.340878335,3443294.2747252746,1251965.9174500576,5123884.751620878,2686346.7406905834,1176312.94,8484445.21,3359190.3657142855,3153724.306428571,0.6855728984932878,0.6720085329077767,69502.24598901113,0.36359538789345747,5,31,1,1,31,31,0,1,1,0,1,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,0.9995786855478958,-0.029025013321975237,0.8460288880917339,-0.533137056031809,-19,1,0,0,1,15.0,1,0,1,1,1,0,0.0,29,0,0,1,0,0
2015-02-01,4977201.37,4063980.38,2651400.23,8484445.21,4372128.59,2209128.82,3503909.61,8311634.97,2382294.19,2002533.83,4060980.9014285714,2261388.624402715,3528591.9282142855,1568121.9079161314,3433804.463956044,1254686.5144365472,5124680.173956044,2685569.411926667,1176312.94,8484445.21,3031653.5371428574,3208622.245,0.6885487110291912,0.6700524417907795,94787.46425824147,0.365392534026541,6,1,2,1,32,28,27,1,0,1,1,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,0.9967506498213929,-0.08054900421874167,0.8073707443023492,-0.5900444739548627,-18,1,0,0,1,15.0,2,0,1,1,1,0,0.0,28,0,0,1,0,0
2015-02-02,2901454.29,2325361.53,2457539.39,7063840.79,3430574.36,3029845.63,2511155.37,7920532.02,2051412.93,2983790.31,3402937.8442857144,1879981.541499441,3508152.4196428573,1578558.6322792622,3410426.2751648356,1252817.5102990412,5124181.098461539,2686049.4124421873,1176312.94,8484445.21,2827604.694285714,3230908.040714286,0.684626938867584,0.6655553755094188,97726.14447802166,0.3673492429442677,0,2,2,1,33,28,26,0,0,1,1,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,0.9912685467787256,-0.13185851571739118,0.7648913904341225,-0.6441592666722685,-17,1,0,0,1,15.0,3,0,1,1,1,0,0.0,27,0,0,1,0,0
2015-02-03,1779457.49,1427675.21,1621284.62,5708142.92,2791569.02,3265900.4,1758772.81,4783590.74,2787111.54,5411096.61,2819100.944285714,1667345.328567199,3449416.1417857143,1618010.4843609957,3386192.354945055,1265938.6620991488,5119192.524917582,2690873.1433141236,1176312.94,8484445.21,2777577.1999999997,3277767.949642857,0.6738203583857689,0.6614700147460408,63223.7868406591,0.3738531451854542,1,3,2,1,34,28,25,0,0,0,1,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,0.9831469737221499,-0.1828169249850199,0.7187918772884232,-0.6952253139408722,-16,1,0,0,1,15.0,4,0,1,1,1,0,0.0,26,0,0,1,0,0
2015-02-04,2496729.14,2129083.48,1981408.07,5625288.94,2610156.84,2659858.85,2080412.08,5768372.14,2599325.56,4892083.36,2298546.5342857144,1126235.8172332367,3425185.756785714,1635260.4493063332,3371716.1526373625,1274453.1030338686,5118453.207170329,2691700.324894121,1176312.94,8484445.21,2646515.1828571423,3321507.9417857146,0.6691837588722012,0.6587373208597471,53469.60414835159,0.3779835090913537,2,4,2,1,35,28,24,0,0,0,1,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,0.9724075561219968,-0.23328854407545518,0.6692903895412567,-0.7430009249440493,-15,1,0,0,1,15.0,5,0,1,1,1,0,0.0,25,0,0,1,0,0
